"","GeneinGenome","GenenotinGO","GennomeinGO","GenomenotinGO","Fisher","FDR"
"GO:0042611",0,220,25,18597,1,1
"GO:0042626",2,218,110,18512,0.376859819062964,1
"GO:0042734",0,220,60,18562,1,1
"GO:0042742",5,215,251,18371,0.229170623518462,1
"GO:0042995",22,198,1793,16829,0.818209184837384,1
"GO:0043005",12,208,938,17684,0.755517190507603,1
"GO:0043025",7,213,406,18216,0.345461697662875,1
"GO:0043226",159,61,12881,5741,0.340290079581007,1
"GO:0043234",54,166,3985,14637,0.282318696809474,1
"GO:0043574",0,220,18,18604,1,1
"GO:0043855",0,220,11,18611,1,1
"GO:0044085",29,191,2781,15841,0.506449731170827,1
"GO:0044464",192,28,16101,2521,0.842650502431849,1
"GO:0044706",4,216,201,18421,0.307321175042467,1
"GO:0045111",4,216,239,18383,0.372445832614746,1
"GO:0045177",6,214,343,18279,0.307445339979907,1
"GO:0045178",0,220,46,18576,1,1
"GO:0045182",1,219,36,18586,0.35271826040358,1
"GO:0045202",4,216,717,17905,0.15374808979262,1
"GO:0045211",1,219,205,18417,0.736691465255797,1
"GO:0045259",0,220,22,18600,1,1
"GO:0045298",0,220,3,18619,1,1
"GO:0046933",0,220,15,18607,1,1
"GO:0048511",5,215,310,18312,0.422309846902524,1
"GO:0048512",1,219,43,18579,0.403909491437155,1
"GO:0050828",0,220,1,18621,1,1
"GO:0050877",19,201,1263,17359,0.279586409724105,1
"GO:0050909",1,219,63,18559,0.52901567396644,1
"GO:0051098",3,217,290,18332,1,1
"GO:0051169",4,216,457,18165,0.824092422683001,1
"GO:0051179",76,144,5684,12938,0.21073634995588,1
"GO:0051180",1,219,33,18589,0.329461015734377,1
"GO:0051189",0,220,6,18616,1,1
"GO:0070271",13,207,1387,17235,0.439692932780544,1
"GO:0071840",63,157,6020,12602,0.276550779450974,1
