"","GeneinGenome","GenenotinGO","GennomeinGO","GenomenotinGO","Fisher","FDR"
"GO:0004520",0,1217,51,18571,0.0745555585490868,0.473960336490623
"GO:0003712",46,1171,533,18089,0.0778699103500042,0.482945922051616
"GO:0003924",22,1195,230,18392,0.0859326128431911,0.482945922051616
"GO:0004714",8,1209,64,18558,0.0834926415069672,0.482945922051616
"GO:0005200",12,1205,107,18515,0.0818054068762927,0.482945922051616
"GO:0005509",57,1160,692,17930,0.0877261319082523,0.482945922051616
"GO:0006605",56,1161,677,17945,0.0845516562315542,0.482945922051616
"GO:0006629",102,1115,1315,17307,0.0848433667256011,0.482945922051616
"GO:0006839",25,1192,268,18354,0.0861410000316525,0.482945922051616
"GO:0007005",52,1165,624,17998,0.0869074252673668,0.482945922051616
"GO:0009948",7,1210,48,18574,0.0805616215077522,0.482945922051616
"GO:0019239",5,1212,33,18589,0.080845527100868,0.482945922051616
"GO:0019722",4,1213,146,18476,0.0855468454455935,0.482945922051616
"GO:0031594",0,1217,54,18568,0.0785355828746118,0.482945922051616
"GO:0006812",48,1169,944,17678,0.089257839923409,0.486364148154086
"GO:0006811",76,1141,1411,17211,0.0917454251417896,0.494869262886017
"GO:0006915",133,1084,1765,16857,0.0969830480354262,0.517889476509176
"GO:0000398",27,1190,295,18327,0.0997873195861128,0.5275884025642
"GO:0003916",2,1215,7,18615,0.101589254539159,0.531849626705011
"GO:0000375",27,1190,299,18323,0.103383567167664,0.535988590946916
"GO:0016787",180,1037,2448,16174,0.106247808818693,0.545541633742135
"GO:0016866",4,1213,26,18596,0.108932896660927,0.554001588732714
"GO:0005245",0,1217,42,18580,0.111502904439412,0.560423151524644
"GO:0008202",25,1192,273,18349,0.112294526616361,0.560423151524644
"GO:0003677",182,1035,2489,16133,0.118638400623902,0.571427102418522
"GO:0005132",3,1214,17,18605,0.120717526818047,0.571427102418522
"GO:0006260",26,1191,287,18335,0.120919967365717,0.571427102418522
"GO:0007269",14,1203,134,18488,0.117471972237404,0.571427102418522
"GO:0009653",183,1034,2507,16115,0.119912706434269,0.571427102418522
"GO:0019199",9,1208,80,18542,0.119178428669565,0.571427102418522
"GO:0000988",48,1169,588,18034,0.130633413482066,0.591171549147656
"GO:0000989",48,1169,584,18038,0.128673008666912,0.591171549147656
"GO:0003887",4,1213,28,18594,0.130147159452397,0.591171549147656
"GO:0006096",1,1216,67,18555,0.128869245613095,0.591171549147656
"GO:0007268",48,1169,588,18034,0.130633413482066,0.591171549147656
"GO:0001525",35,1182,411,18211,0.133545060801071,0.594275520564765
"GO:0005578",31,1186,356,18266,0.132811161946381,0.594275520564765
"GO:0043574",3,1214,18,18604,0.134750247170358,0.59468290899976
"GO:0044085",201,1016,2781,15841,0.136176999657866,0.596053424731972
"GO:0007186",68,1149,1252,17370,0.137432791942781,0.596659438190611
"GO:0003779",33,1184,390,18232,0.151033647637793,0.602284368581195
"GO:0005198",59,1158,743,17879,0.152825928271597,0.602284368581195
"GO:0005261",13,1204,299,18323,0.154518648868209,0.602284368581195
"GO:0005739",122,1095,1634,16988,0.144481376251157,0.602284368581195
"GO:0006417",29,1188,335,18287,0.150509626591368,0.602284368581195
"GO:0006520",12,1205,289,18333,0.144633394474976,0.602284368581195
"GO:0006644",33,1184,386,18236,0.14830503518074,0.602284368581195
"GO:0016298",12,1205,120,18502,0.146509845530352,0.602284368581195
"GO:0016853",15,1202,151,18471,0.139979201357357,0.602284368581195
"GO:0022857",54,1163,1010,17612,0.148454439361427,0.602284368581195
"GO:0030879",13,1204,127,18495,0.152756764634153,0.602284368581195
"GO:0031012",43,1174,523,18099,0.154055796218173,0.602284368581195
"GO:0042995",133,1084,1793,16829,0.147064627083821,0.602284368581195
"GO:0051169",38,1179,457,18165,0.153969156720093,0.602284368581195
"GO:0008219",139,1078,1892,16730,0.157192856885064,0.608268011424814
"GO:0003688",2,1215,10,18612,0.165264994041452,0.610174889635056
"GO:0003743",6,1211,51,18571,0.162201069501309,0.610174889635056
"GO:0005984",2,1215,10,18612,0.165264994041452,0.610174889635056
"GO:0006796",215,1002,3002,15620,0.160045659204832,0.610174889635056
"GO:0006936",14,1203,319,18303,0.165684192878433,0.610174889635056
"GO:0009111",2,1215,10,18612,0.165264994041452,0.610174889635056
"GO:0015078",3,1214,106,18516,0.162728920958245,0.610174889635056
"GO:0005136",1,1216,2,18620,0.172981275728237,0.624978930276325
"GO:0005615",77,1140,1381,17241,0.173369876305148,0.624978930276325
"GO:0007492",8,1209,76,18546,0.174385506762495,0.624978930276325
"GO:0016874",31,1186,371,18251,0.173087000984374,0.624978930276325
"GO:0031201",6,1211,53,18569,0.175802473094591,0.625856804216743
"GO:0003756",3,1214,21,18601,0.179802270360799,0.63167376560965
"GO:0050790",167,1050,2308,16314,0.179121205176167,0.63167376560965
"GO:0008643",17,1200,187,18435,0.185808078213614,0.648506625922024
"GO:0006909",21,1196,238,18384,0.190586413403818,0.652012934259058
"GO:0007399",152,1065,2099,16523,0.19169668666418,0.652012934259058
"GO:0007517",29,1188,344,18278,0.189914400570283,0.652012934259058
"GO:0008037",14,1203,149,18473,0.188131555964896,0.652012934259058
"GO:0007154",420,797,6089,12533,0.19642562925413,0.663868898871552
"GO:0016023",87,1130,1158,17464,0.199883587171355,0.671307141820779
"GO:0001678",12,1205,123,18499,0.202987013482238,0.67746915749697
"GO:0009628",80,1137,1064,17558,0.204757804740822,0.679134582183844
"GO:0003899",5,1212,42,18580,0.210288041968738,0.681281386164948
"GO:0006817",3,1214,23,18599,0.211784101317193,0.681281386164948
"GO:0007259",15,1202,164,18458,0.208703601781408,0.681281386164948
"GO:0007530",3,1214,23,18599,0.211784101317193,0.681281386164948
"GO:0015926",2,1215,12,18610,0.21066505532689,0.681281386164948
"GO:0006637",9,1208,92,18530,0.215085817780886,0.687759441287383
