"","GeneinGenome","GenenotinGO","GennomeinGO","GenomenotinGO","Fisher","FDR"
"GO:0008015",10,723,484,18138,0.0410116351070368,0.336926356110117
"GO:0003909",2,731,7,18615,0.0432094497815239,0.339321267401967
"GO:0004715",5,728,46,18576,0.0431080552417571,0.339321267401967
"GO:0006807",294,439,6776,11846,0.041998588101296,0.339321267401967
"GO:0006950",162,571,3557,15065,0.0447664726978343,0.346453571313674
"GO:0006403",14,719,202,18420,0.0465060611511377,0.354774809352965
"GO:0006865",0,733,89,18533,0.0514288094490699,0.386802595011315
"GO:0003678",5,728,50,18572,0.056560669599324,0.41374517213752
"GO:0005730",44,689,831,17791,0.0563363394413209,0.41374517213752
"GO:0016874",22,711,371,18251,0.061462396568361,0.443525942804119
"GO:0006139",246,487,5646,12976,0.0655126516616338,0.466450079830833
"GO:0045259",3,730,22,18600,0.0670709264762777,0.471261509714899
"GO:0001076",1,732,137,18485,0.067956072062743,0.471279772487075
"GO:0008017",3,730,214,18408,0.0705366974311129,0.48219673950673
"GO:0008219",90,643,1892,16730,0.0713362217622315,0.48219673950673
"GO:0005743",27,706,474,18148,0.0735064437729467,0.484598036725352
"GO:0016021",187,546,5329,13293,0.0727926500269973,0.484598036725352
"GO:0006259",49,684,962,17660,0.0751240444371089,0.489222435724587
"GO:0016192",69,664,1417,17205,0.0767661042779367,0.493892767282147
"GO:0005200",8,725,107,18515,0.0823279169294033,0.517213031062369
"GO:0009790",26,707,935,17687,0.0821338934318904,0.517213031062369
"GO:0030054",66,667,1358,17264,0.0834829739217813,0.518371024118968
"GO:0016301",43,690,834,17788,0.0846345955650804,0.519481310709804
"GO:0005102",44,689,1439,17183,0.089171986925547,0.541111829752751
"GO:0003690",40,693,777,17845,0.0917730798922456,0.545293924715367
"GO:0003899",4,729,42,18580,0.0955575207719221,0.545293924715367
"GO:0005179",1,732,119,18503,0.0938547018106537,0.545293924715367
"GO:0005694",46,687,906,17716,0.0971167741986376,0.545293924715367
"GO:0005929",12,721,495,18127,0.0980303684881558,0.545293924715367
"GO:0006508",77,656,1625,16997,0.0965385934430945,0.545293924715367
"GO:0008289",33,700,625,17997,0.0960835849802932,0.545293924715367
"GO:0009636",3,730,202,18420,0.0945866310642468,0.545293924715367
"GO:0009295",4,729,43,18579,0.101489225956107,0.558713883098567
"GO:0003697",7,726,94,18528,0.108755836552595,0.590135493705027
"GO:0008168",13,720,209,18413,0.109407142091381,0.590135493705027
"GO:0003887",3,730,28,18594,0.111316554320931,0.59443040007377
"GO:0006119",7,726,97,18525,0.117617107855221,0.621856788066219
"GO:0006417",19,714,335,18287,0.120738388294768,0.622295687176983
"GO:0019104",2,731,14,18608,0.121196163794768,0.622295687176983
"GO:0030120",4,729,46,18576,0.120258175319894,0.622295687176983
"GO:0016049",26,707,481,18141,0.123482670078396,0.627997579255843
"GO:0007160",3,730,193,18429,0.12782767434895,0.64396205756924
"GO:0003823",1,732,112,18510,0.134065091439092,0.656795952554819
"GO:0008191",2,731,15,18607,0.134056400720811,0.656795952554819
"GO:0016854",2,731,15,18607,0.134056400720811,0.656795952554819
"GO:0005815",17,716,629,17993,0.140856404765366,0.68075585846657
"GO:0006936",7,726,319,18303,0.141505431254287,0.68075585846657
"GO:0003729",10,723,165,18457,0.164737117828427,0.785443043931965
"GO:0003896",1,732,4,18618,0.1755640907879,0.820146047601561
"GO:0005764",27,706,530,18092,0.176623212498463,0.820146047601561
"GO:0043574",2,731,18,18604,0.174202742752802,0.820146047601561
"GO:0006412",32,701,637,17985,0.178953739659277,0.82380428429357
"GO:0006778",3,730,36,18586,0.182676460468954,0.833754101627535
"GO:0006869",17,716,313,18309,0.188943405124672,0.844844724065814
"GO:0007605",9,724,141,18481,0.189852746981082,0.844844724065814
"GO:0019722",2,731,146,18476,0.187173682060446,0.844844724065814
"GO:0005126",6,727,268,18354,0.20077360307015,0.864621806769839
"GO:0006096",5,728,67,18555,0.198710724701634,0.864621806769839
"GO:0006109",9,724,146,18476,0.198415211287142,0.864621806769839
"GO:0006915",80,653,1765,16857,0.19941607578331,0.864621806769839
"GO:0005134",1,732,5,18617,0.206794660372007,0.876415465386124
"GO:0015078",7,726,106,18516,0.206086402215374,0.876415465386124
"GO:0004672",31,702,632,17990,0.214141220223394,0.896703529947307
"GO:0016757",15,718,278,18344,0.216619392065923,0.896703529947307
"GO:0042626",7,726,110,18512,0.216450219363983,0.896703529947307
"GO:0005829",144,589,3327,15295,0.219855370020623,0.902788191970054
"GO:0008083",3,730,162,18460,0.221470511513253,0.902788191970054
"GO:0002447",1,732,6,18616,0.236843733396314,0.903389668811654
"GO:0004645",1,732,6,18616,0.236843733396314,0.903389668811654
"GO:0005575",713,20,17942,680,0.225157731822468,0.903389668811654
"GO:0006644",20,713,386,18236,0.234632447040912,0.903389668811654
"GO:0007268",17,716,588,18034,0.23334369278506,0.903389668811654
"GO:0009055",7,726,114,18508,0.228827963087852,0.903389668811654
"GO:0016462",38,695,794,17828,0.226971557794251,0.903389668811654
"GO:0016799",2,731,22,18600,0.230049972819367,0.903389668811654
"GO:0019219",172,561,4018,14604,0.234463636171715,0.903389668811654
"GO:0004721",10,723,175,18447,0.241706128637581,0.915397678669989
"GO:0016247",2,731,128,18494,0.246165698748124,0.925721712193648
"GO:0003916",1,732,7,18615,0.265755948789145,0.930083925707703
"GO:0004190",2,731,25,18597,0.272640197785913,0.930083925707703
"GO:0004518",11,722,204,18418,0.280032102156031,0.930083925707703
"GO:0004867",1,732,95,18527,0.273406232969943,0.930083925707703
"GO:0005031",2,731,24,18598,0.258426383529771,0.930083925707703
"GO:0005509",21,712,692,17930,0.270739147791422,0.930083925707703
"GO:0005975",27,706,550,18072,0.266536277577541,0.930083925707703
"GO:0006310",14,719,259,18363,0.259767038397317,0.930083925707703
"GO:0006464",159,574,3738,14884,0.280418561870675,0.930083925707703
"GO:0008104",104,629,2379,16243,0.260185961498021,0.930083925707703
"GO:0009628",49,684,1064,17558,0.257744427436836,0.930083925707703
"GO:0015144",3,730,44,18578,0.262748319324647,0.930083925707703
"GO:0016070",192,541,4546,14076,0.273698971032786,0.930083925707703
"GO:0019201",2,731,24,18598,0.258426383529771,0.930083925707703
"GO:0019233",1,732,91,18531,0.267811474961733,0.930083925707703
"GO:0019237",1,732,7,18615,0.265755948789145,0.930083925707703
"GO:0019748",0,733,57,18565,0.279503999265387,0.930083925707703
"GO:0022904",6,727,93,18529,0.279514107602191,0.930083925707703
"GO:0050896",334,399,8081,10541,0.25454528767007,0.930083925707703
"GO:0006368",6,727,95,18527,0.284431703707044,0.931819201101606
"GO:0006898",15,718,286,18336,0.28347739712947,0.931819201101606
"GO:0000398",15,718,295,18327,0.294836444410945,0.948449766960509
"GO:0004521",4,729,57,18565,0.2942483473507,0.948449766960509
"GO:0006810",190,543,4509,14113,0.292020148216391,0.948449766960509
"GO:0005085",8,725,306,18316,0.296831402443556,0.949149514400354
"GO:0006366",87,646,1986,16636,0.300553134463423,0.949676768067859
"GO:0048731",176,557,4167,14455,0.299344653057762,0.949676768067859
"GO:0003924",12,721,230,18392,0.308588637280981,0.963662762035345
"GO:0005216",12,721,421,18201,0.308477727124647,0.963662762035345
"GO:0007059",16,717,318,18304,0.310861166566346,0.965115482246678
"GO:0006369",4,729,62,18560,0.317894333635497,0.981246093418239
"GO:0000228",25,708,530,18092,0.365520313519286,0.981359794910424
"GO:0000375",15,718,299,18323,0.368071951559531,0.981359794910424
"GO:0000989",18,715,584,18038,0.330200082334014,0.981359794910424
"GO:0003677",107,626,2489,16133,0.347384049252756,0.981359794910424
"GO:0003682",23,710,474,18148,0.338940647894475,0.981359794910424
"GO:0003779",11,722,390,18232,0.352610943031501,0.981359794910424
"GO:0005777",7,726,128,18494,0.361338412494947,0.981359794910424
"GO:0005874",19,714,394,18228,0.361002447221782,0.981359794910424
"GO:0005905",4,729,69,18553,0.358421432606216,0.981359794910424
"GO:0005996",13,720,247,18375,0.322366223079861,0.981359794910424
"GO:0006308",2,731,32,18590,0.37082138431985,0.981359794910424
"GO:0006635",4,729,71,18551,0.371198924057576,0.981359794910424
"GO:0006811",48,685,1411,17211,0.353305927439274,0.981359794910424
"GO:0006897",29,704,625,17997,0.349103136659812,0.981359794910424
"GO:0007623",10,723,190,18432,0.348663709810986,0.981359794910424
"GO:0008092",27,706,837,17785,0.360916608667379,0.981359794910424
"GO:0008237",10,723,186,18436,0.341964286283404,0.981359794910424
"GO:0008380",19,714,393,18229,0.360057010741341,0.981359794910424
"GO:0008643",10,723,187,18435,0.343510344306113,0.981359794910424
"GO:0009111",1,732,10,18612,0.346092952179602,0.981359794910424
"GO:0015171",1,732,76,18546,0.372643832709601,0.981359794910424
"GO:0016209",1,732,77,18545,0.373063742259955,0.981359794910424
"GO:0016787",105,628,2448,16174,0.344544952208823,0.981359794910424
"GO:0019203",1,732,10,18612,0.346092952179602,0.981359794910424
"GO:0019207",4,729,187,18435,0.3355839418324,0.981359794910424
"GO:0030425",13,720,456,18166,0.325146304005343,0.981359794910424
"GO:0042995",63,670,1793,16829,0.371194428450529,0.981359794910424
"GO:0043025",12,721,406,18216,0.366155036880803,0.981359794910424
"GO:0043855",1,732,11,18611,0.370871377844012,0.981359794910424
"GO:0051169",22,711,457,18165,0.331776578303879,0.981359794910424
"GO:0006370",2,731,33,18589,0.384474735505624,0.996767808101915
"GO:0006956",1,732,85,18537,0.384520914735945,0.996767808101915
"GO:0042558",2,731,33,18589,0.384474735505624,0.996767808101915
"GO:0000003",54,679,1315,17307,0.713835920192289,1
"GO:0000165",31,702,851,17771,0.786146339960811,1
"GO:0000229",0,733,2,18620,1,1
"GO:0000910",4,729,135,18487,0.821938937716023,1
"GO:0000981",23,710,647,17975,0.756767379231835,1
"GO:0000988",19,714,588,18034,0.449552145866555,1
"GO:0000990",0,733,2,18620,1,1
"GO:0000991",0,733,1,18621,1,1
"GO:0000995",0,733,1,18621,1,1
"GO:0001007",0,733,1,18621,1,1
"GO:0001070",0,733,1,18621,1,1
"GO:0001071",44,689,1210,17412,0.646466129751611,1
"GO:0001082",0,733,1,18621,1,1
"GO:0001167",0,733,1,18621,1,1
"GO:0001501",16,717,483,18139,0.553766927884343,1
"GO:0001525",13,720,411,18211,0.519772249709589,1
"GO:0001678",5,728,123,18499,0.816679206894813,1
"GO:0001816",24,709,613,18009,1,1
"GO:0002376",95,638,2348,16274,0.776777042893438,1
"GO:0002446",1,732,25,18597,1,1
"GO:0002504",3,730,97,18525,1,1
"GO:0002560",0,733,1,18621,1,1
"GO:0003684",2,731,60,18562,1,1
"GO:0003700",44,689,1209,17413,0.646461539877853,1
"GO:0003712",17,716,533,18089,0.495147648269613,1
"GO:0003724",1,732,67,18555,0.522340690637005,1
"GO:0003735",7,726,210,18412,0.857423925239854,1
"GO:0003743",2,731,51,18571,1,1
"GO:0003746",1,732,19,18603,0.53815631853502,1
"GO:0003747",0,733,7,18615,1,1
"GO:0003756",0,733,21,18601,1,1
"GO:0003774",5,728,131,18491,1,1
"GO:0003777",2,731,77,18545,0.77112257985536,1
"GO:0003964",0,733,14,18608,1,1
"GO:0004016",0,733,10,18612,1,1
"GO:0004383",0,733,8,18614,1,1
"GO:0004386",7,726,150,18472,0.670924594311403,1
"GO:0004520",2,731,51,18571,1,1
"GO:0004529",0,733,17,18605,1,1
"GO:0004532",0,733,31,18591,0.63105981052744,1
"GO:0004553",2,731,93,18529,0.588389921765691,1
"GO:0004601",1,732,43,18579,1,1
"GO:0004620",4,729,96,18526,0.79204683913555,1
"GO:0004675",0,733,16,18606,1,1
"GO:0004714",3,730,64,18558,0.741848221872673,1
"GO:0004801",0,733,1,18621,1,1
"GO:0004802",0,733,3,18619,1,1
"GO:0004812",2,731,41,18581,0.678076050729488,1
"GO:0004857",13,720,374,18248,0.787585405595267,1
"GO:0004869",2,731,56,18566,1,1
"GO:0004879",3,730,47,18575,0.438631518922995,1
"GO:0004896",3,730,89,18533,1,1
"GO:0004904",0,733,5,18617,1,1
"GO:0005024",0,733,9,18613,1,1
"GO:0005125",6,727,220,18402,0.482265248911975,1
"GO:0005132",0,733,17,18605,1,1
"GO:0005133",0,733,1,18621,1,1
"GO:0005135",0,733,2,18620,1,1
"GO:0005136",0,733,2,18620,1,1
"GO:0005137",0,733,2,18620,1,1
"GO:0005138",0,733,7,18615,1,1
"GO:0005139",0,733,1,18621,1,1
"GO:0005140",0,733,1,18621,1,1
"GO:0005141",0,733,1,18621,1,1
"GO:0005142",0,733,1,18621,1,1
"GO:0005143",0,733,5,18617,1,1
"GO:0005144",0,733,1,18621,1,1
"GO:0005160",1,732,50,18572,1,1
"GO:0005164",0,733,29,18593,0.627152313719792,1
"GO:0005165",0,733,13,18609,1,1
"GO:0005184",0,733,31,18591,0.63105981052744,1
"GO:0005198",32,701,743,17879,0.56521370969558,1
"GO:0005215",56,677,1296,17326,0.46028528750596,1
"GO:0005243",0,733,16,18606,1,1
"GO:0005244",8,725,188,18434,0.708884497843403,1
"GO:0005245",2,731,42,18580,0.683075389915862,1
"GO:0005246",0,733,36,18586,0.646789721692146,1
"GO:0005248",0,733,20,18602,1,1
"GO:0005249",5,728,89,18533,0.408152025295788,1
"GO:0005253",2,731,92,18530,0.587836671531043,1
"GO:0005261",9,724,299,18323,0.545814013120532,1
"GO:0005319",6,727,110,18512,0.456212462611759,1
"GO:0005326",0,733,25,18597,1,1
"GO:0005484",2,731,38,18584,0.663733087223303,1
"GO:0005516",8,725,188,18434,0.708884497843403,1
"GO:0005544",1,732,45,18577,1,1
"GO:0005576",185,548,4531,14091,0.568766841037797,1
"GO:0005578",15,718,356,18266,0.782702006925915,1
"GO:0005618",0,733,2,18620,1,1
"GO:0005635",18,715,420,18202,0.703203015372182,1
"GO:0005783",66,667,1627,16995,0.789758808657741,1
"GO:0005811",1,732,65,18557,0.52095646756821,1
"GO:0005834",0,733,31,18591,0.63105981052744,1
"GO:0005840",7,726,226,18396,0.728050250224089,1
"GO:0005856",76,657,2009,16613,0.761534783846051,1
"GO:0005902",1,732,73,18549,0.53181656333615,1
"GO:0005921",1,732,30,18592,1,1
"GO:0005923",4,729,111,18511,1,1
"GO:0005976",5,728,106,18516,0.615068968385666,1
"GO:0005977",4,729,76,18546,0.547970965371536,1
"GO:0005984",0,733,10,18612,1,1
"GO:0006091",16,717,352,18270,0.579429656250994,1
"GO:0006094",4,729,79,18543,0.558048139694972,1
"GO:0006098",0,733,18,18604,1,1
"GO:0006099",1,732,28,18594,1,1
"GO:0006144",1,732,19,18603,0.53815631853502,1
"GO:0006206",0,733,19,18603,1,1
"GO:0006325",33,700,743,17879,0.500729325369669,1
"GO:0006338",5,728,158,18464,0.836085971489834,1
"GO:0006351",154,579,3683,14939,0.421984524054413,1
"GO:0006357",71,662,1794,16828,0.949120694008469,1
"GO:0006367",8,725,173,18449,0.559131408796231,1
"GO:0006378",1,732,39,18583,1,1
"GO:0006397",21,712,466,18156,0.546301949766944,1
"GO:0006401",10,723,241,18381,0.866916885857622,1
"GO:0006418",2,731,47,18575,0.709076796927819,1
"GO:0006457",9,724,222,18400,0.862009435449627,1
"GO:0006468",74,659,1822,16800,0.751707924766684,1
"GO:0006471",1,732,22,18600,0.588718910075544,1
"GO:0006473",6,727,183,18439,0.847710514463874,1
"GO:0006479",7,726,163,18459,0.838396161786147,1
"GO:0006486",13,720,271,18351,0.433916985408428,1
"GO:0006497",4,729,83,18539,0.573135587306363,1
"GO:0006520",10,723,289,18333,0.878042839292307,1
"GO:0006521",2,731,54,18568,1,1
"GO:0006605",27,706,677,17945,0.919799611182126,1
"GO:0006629",54,679,1315,17307,0.713835920192289,1
"GO:0006631",11,722,357,18265,0.49157471116449,1
"GO:0006633",4,729,139,18483,0.823814327266185,1
"GO:0006636",1,732,58,18564,0.727892881396861,1
"GO:0006637",2,731,92,18530,0.587836671531043,1
"GO:0006732",11,722,299,18323,1,1
"GO:0006766",4,729,131,18491,0.82081543516209,1
"GO:0006790",15,718,355,18267,0.782362147153072,1
"GO:0006809",1,732,63,18559,0.520564574166972,1
"GO:0006812",32,701,944,17678,0.438819523894228,1
"GO:0006817",1,732,23,18599,0.604313211695378,1
"GO:0006820",16,717,454,18168,0.806154009161442,1
"GO:0006858",0,733,1,18621,1,1
"GO:0006886",41,692,1011,17611,0.803484346770821,1
"GO:0006887",13,720,389,18233,0.691173155262061,1
"GO:0006907",0,733,19,18603,1,1
"GO:0006909",9,724,238,18384,1,1
"GO:0006955",56,677,1509,17113,0.729663106918332,1
"GO:0006968",1,732,60,18562,0.730601344678618,1
"GO:0007010",38,695,1099,17523,0.47093564316442,1
"GO:0007028",0,733,10,18612,1,1
"GO:0007041",2,731,77,18545,0.77112257985536,1
"GO:0007049",71,662,1663,16959,0.468454670156775,1
"GO:0007067",17,716,429,18193,0.900393460343702,1
"GO:0007126",8,725,169,18453,0.551241429127827,1
"GO:0007154",240,493,6089,12533,1,1
"GO:0007155",67,666,1683,16939,0.895602809889276,1
"GO:0007165",223,510,5623,12999,0.902109507285373,1
"GO:0007166",95,638,2595,16027,0.479466725655864,1
"GO:0007169",25,708,655,17967,1,1
"GO:0007249",12,721,258,18364,0.520168940851586,1
"GO:0007254",7,726,189,18433,1,1
"GO:0007259",7,726,164,18458,0.838866190150616,1
"GO:0007263",0,733,24,18598,1,1
"GO:0007267",54,679,1485,17137,0.625855241684462,1
"GO:0007269",4,729,134,18488,0.821585097985892,1
"GO:0007270",3,730,127,18495,0.492766039179607,1
"GO:0007274",0,733,29,18593,0.627152313719792,1
"GO:0007276",24,709,607,18015,0.91575960947736,1
"GO:0007283",21,712,487,18135,0.637427687168468,1
"GO:0007292",5,728,105,18517,0.612575202497933,1
"GO:0007379",0,733,17,18605,1,1
"GO:0007389",14,719,433,18189,0.531824328053476,1
"GO:0007398",0,733,21,18601,1,1
"GO:0007399",75,658,2099,16523,0.404201839917023,1
"GO:0007492",2,731,76,18546,1,1
"GO:0007507",21,712,493,18129,0.724490048054577,1
"GO:0007517",14,719,344,18278,0.888384338168235,1
"GO:0007530",0,733,23,18599,1,1
"GO:0007596",15,718,350,18272,0.678332604440118,1
"GO:0007601",6,727,206,18416,0.587641830986181,1
"GO:0007610",20,713,540,18082,0.910419823390935,1
"GO:0008009",2,731,48,18574,0.714395251245637,1
"GO:0008037",5,728,149,18473,1,1
"GO:0008047",19,714,482,18140,1,1
"GO:0008066",1,732,27,18595,1,1
"GO:0008081",5,728,90,18532,0.411807197077589,1
"GO:0008105",0,733,18,18604,1,1
"GO:0008135",3,730,88,18534,1,1
"GO:0008143",1,732,12,18610,0.394712109893866,1
"GO:0008202",12,721,273,18349,0.639217943897984,1
"GO:0008203",5,728,121,18501,0.814178626616547,1
"GO:0008206",2,731,43,18579,0.688158886263724,1
"GO:0008233",25,708,654,17968,1,1
"GO:0008234",7,726,187,18435,1,1
"GO:0008236",9,724,236,18386,1,1
"GO:0008283",81,652,1899,16723,0.455738820164419,1
"GO:0008324",21,712,602,18020,0.66945250521308,1
"GO:0008483",1,732,21,18601,0.572510897230671,1
"GO:0008652",1,732,64,18558,0.520632554994318,1
"GO:0009008",0,733,6,18616,1,1
"GO:0009063",2,731,81,18541,0.772125607595801,1
"GO:0009110",0,733,22,18600,1,1
"GO:0009187",7,726,183,18439,1,1
"GO:0009299",1,732,20,18602,0.55566505494639,1
"GO:0009566",5,728,164,18458,0.837959763496448,1
"GO:0009605",76,657,1996,16626,0.807661593696762,1
"GO:0009607",31,702,839,17783,0.785517902910378,1
"GO:0009653",99,634,2507,16115,0.9560309727344,1
"GO:0009719",65,668,1501,17121,0.447119311923549,1
"GO:0009948",1,732,48,18574,1,1
"GO:0009950",0,733,21,18601,1,1
"GO:0015031",75,658,1795,16827,0.566736824651763,1
"GO:0015276",5,728,143,18479,1,1
"GO:0015459",2,731,45,18577,0.698525071848775,1
"GO:0015464",0,733,24,18598,1,1
"GO:0015629",21,712,451,18171,0.462111688630227,1
"GO:0015925",0,733,7,18615,1,1
"GO:0015926",0,733,12,18610,1,1
"GO:0015931",10,723,203,18419,0.467140764622511,1
"GO:0016020",363,370,8982,9640,0.497856255831321,1
"GO:0016023",50,683,1158,17464,0.483921236793897,1
"GO:0016072",9,724,266,18356,0.872799145202597,1
"GO:0016079",3,730,77,18545,1,1
"GO:0016160",0,733,6,18616,1,1
"GO:0016298",5,728,120,18502,0.812988190582584,1
"GO:0016337",26,707,710,17912,0.843592352387394,1
"GO:0016407",5,728,102,18520,0.605661174035281,1
"GO:0016491",30,703,725,17897,0.770145843909994,1
"GO:0016746",10,723,252,18370,0.871225622681742,1
"GO:0016788",33,700,733,17889,0.438910815993891,1
"GO:0016791",11,722,271,18351,0.874684745364073,1
"GO:0016829",8,725,170,18452,0.55310997369465,1
"GO:0016831",1,732,36,18586,1,1
"GO:0016832",0,733,9,18613,1,1
"GO:0016836",3,730,49,18573,0.448748156368444,1
"GO:0016853",6,727,151,18471,0.835336005134302,1
"GO:0016866",1,732,26,18596,1,1
"GO:0016917",0,733,22,18600,1,1
"GO:0017080",0,733,33,18589,0.636448876254159,1
"GO:0017081",0,733,17,18605,1,1
"GO:0019199",3,730,80,18542,1,1
"GO:0019200",0,733,20,18602,1,1
"GO:0019202",0,733,1,18621,1,1
"GO:0019208",4,729,86,18536,0.585463965008947,1
"GO:0019209",1,732,67,18555,0.522340690637005,1
"GO:0019210",3,730,88,18534,1,1
"GO:0019211",0,733,11,18611,1,1
"GO:0019212",2,731,38,18584,0.663733087223303,1
"GO:0019213",2,731,53,18569,1,1
"GO:0019215",0,733,14,18608,1,1
"GO:0019220",60,673,1578,17044,0.839235726092804,1
"GO:0019221",20,713,543,18079,0.91056430183166,1
"GO:0019227",0,733,7,18615,1,1
"GO:0019229",1,732,58,18564,0.727892881396861,1
"GO:0019236",0,733,9,18613,1,1
"GO:0019239",0,733,33,18589,0.636448876254159,1
"GO:0019724",3,730,131,18491,0.493899462761215,1
"GO:0019740",0,733,9,18613,1,1
"GO:0019763",0,733,5,18617,1,1
"GO:0019814",0,733,26,18596,0.624673748965884,1
"GO:0019825",1,732,47,18575,1,1
"GO:0019882",9,724,223,18399,0.862499321126582,1
"GO:0019911",0,733,5,18617,1,1
"GO:0022602",3,730,82,18540,1,1
"GO:0022610",67,666,1689,16933,0.947705564725493,1
"GO:0022857",41,692,1010,17612,0.803313781665694,1
"GO:0030097",32,701,705,17917,0.430151976140234,1
"GO:0030101",2,731,74,18548,1,1
"GO:0030154",137,596,3537,15085,0.885470374973004,1
"GO:0030234",39,694,968,17654,0.865258208939394,1
"GO:0030246",7,726,251,18371,0.508498026698086,1
"GO:0030312",0,733,10,18612,1,1
"GO:0030313",0,733,8,18614,1,1
"GO:0030337",0,733,2,18620,1,1
"GO:0030380",0,733,1,18621,1,1
"GO:0030414",6,727,178,18444,0.847363308333648,1
"GO:0030424",15,718,401,18221,1,1
"GO:0030529",29,704,743,17879,1,1
"GO:0030545",1,732,44,18578,1,1
"GO:0030546",0,733,30,18592,0.628904608833507,1
"GO:0030547",1,732,13,18609,0.417650586961791,1
"GO:0030879",6,727,127,18495,0.644107666472021,1
"GO:0031012",24,709,523,18099,0.42643989586151,1
