"x"
"THBS1"	0.00189951017850601
"RGPD3"	0.00206878172582714
"ZNF594"	0.0021057045156913
"HCRTR2"	0.00266392673414665
"TYW3"	0.00275354247378646
"OR8J1"	0.00275942801933542
"CACNA1F"	0.0028809182739895
"CLCA4"	0.00294398901606166
"FOXP1"	0.00297534678893017
"CCL7"	0.00297534678893017
"DNMT3A"	0.00317409939609561
"EHD1"	0.00317720059420899
"SLC35F4"	0.00321577531176936
"ABI3BP"	0.00321577531179102
"ATRN"	0.00329093245472394
"CDH5"	0.00340939168742994
"ZNF653"	0.00347036304701661
"AFM"	0.00349305400623848
"OVGP1"	0.00359328739044618
"PODN"	0.00385998413836718
"LOXL2"	0.00397093147075158
"NFATC2"	0.00419330014616433
"PDE4B"	0.00423971831661459
"ZDHHC19"	0.00444429478241218
"ST13P2"	0.00444436557719631
"CDH1"	0.00456802212317025
"IQGAP1"	0.00470997529087523
"CCDC57"	0.00470997529088232
"PKP1"	0.00470997529088588
"EVX2"	0.00470997529089652
"RBM12B"	0.00470997529090716
"C11orf40"	0.00479798577668222
"TEX14"	0.00485206440393712
"BAG5"	0.00486283369786032
"ATF7"	0.00499527453436614
"ODF1"	0.00501291351901254
"OR10J3"	0.00516824819739363
"FBXO11"	0.0051756575362808
"PABPC3"	0.00518294961403986
"ZNF709"	0.00536257663771787
"TMEM168"	0.00536257663771787
"TMEM105"	0.00536257663771787
"RPS27A"	0.00536257663771787
"TRIM3"	0.00536257663771787
"PDP1"	0.00536257663771787
"RBM41"	0.00536257663771787
"DCDC2"	0.00536257663771787
"RWDD3"	0.00536257663771787
"NEK6"	0.00536257663771787
"CYB5R1"	0.00536257663771787
"CELF4"	0.00536726256960331
"RIN2"	0.00539133964618791
"C11orf30"	0.00547849235581613
"ROBO2"	0.00551232266249826
"LEPRE1"	0.00553402766349943
"HERPUD2"	0.00559949639106967
"GALNT4"	0.00567576953522266
"DHX9"	0.00593522081504197
"ALDH3A2"	0.00595286388024873
"AHNAK"	0.00601803399564031
"RMND5A"	0.00616471169370552
"NCOR2"	0.00619337998145228
"NINJ2"	0.0065523779503069
"IRS1"	0.00657413123084004
"SLC24A4"	0.00663851142006191
"ADRA2B"	0.0066422292074844
"PCDHB5"	0.0066422292074844
"TMEM209"	0.00664222920749616
"KALRN"	0.0066446779745405
"COPB1"	0.00682740061884399
"TANC1"	0.00697905985497721
"ZCCHC11"	0.00702508657311132
"SLFN5"	0.00703225911478154
"PAGE2"	0.0070487291702866
"CYCS"	0.00709789774796344
"CLIC1"	0.00709789774796344
"PSMD13"	0.00709789774796344
"DQ656008"	0.00709789774796344
"TAS2R46"	0.00709789774796344
"RWDD4"	0.00709789774796344
"POU6F1"	0.00709789774796344
"PDCD2L"	0.00709789774796344
"ZNF385A"	0.00709789774796344
"C11orf57"	0.00709789774796344
"SCRN3"	0.00709789774796344
"TAC3"	0.00709789774796344
"EYA2"	0.00709789774796344
"DNER"	0.00709789774796344
"ALDH7A1"	0.00709789774796344
"TBCK"	0.00709789774796344
"TAGAP"	0.00712243174575411
"MTRR"	0.00713016061553525
"DEPDC7"	0.00730375066434607
"EVI1"	0.00730375066437383
"TSEN54"	0.0073037506643757
"CNTFR"	0.00733627123654662
"ZNF823"	0.00741303244129382
"ZNF264"	0.00741413433560132
"IL3"	0.00743653706513933
"LTN1"	0.00755877895543936
"PHF21B"	0.00760394381047771
"TPH2"	0.00771082237098264
"SLC5A12"	0.00809251448166431
"VSTM2L"	0.00809251448169923
"CEACAM18"	0.00822357426988672
"MYO9A"	0.00823577679008952
"CDRT1"	0.00832369324876126
"SLCO6A1"	0.00838881329100382
"FAM81A"	0.00857369773931766
"CDH24"	0.00858970361387151
"KRT79"	0.00868793752767844
"DNA2"	0.0087210275831199
"TRAPPC9"	0.00885463229180298
"SPRR2A"	0.00888218588678783
"JMJD6"	0.00888218588678783
"SPTLC2"	0.00888218588678783
"RAI14"	0.00888218588678783
"MYC"	0.00888218588678783
"COMMD1"	0.00888218588678783
"RAVER1"	0.00888218588678783
"PGBD2"	0.0091348279077167
"IGSF22"	0.00918083440271939
"KIF5A"	0.00923040289090238
"BBS2"	0.00931045625326385
"SDCBP2"	0.00931045625326385
"CDC5L"	0.00964912284033577
"GRIPAP1"	0.0096914070800958
"ZC3H12A"	0.00976007764513211
"S100A7L2"	0.0100409410462059
"IFT52"	0.010040941046211
"OR5M11"	0.0100409410462443
"LOC400036"	0.0100998210502781
"TLR3"	0.0102271833173818
"CNIH4"	0.0103019335415928
"GPRC6A"	0.0103493070281518
"NR4A2"	0.0103707645684043
"GGA3"	0.0105142003934581
"KDM4C"	0.0106195423555698
"MBNL1"	0.0106364902622006
"USP31"	0.0106590463208836
"LRRC30"	0.0107437336605534
"CARD11"	0.0107437336606826
"NPAS4"	0.0108350536168051
"TP63"	0.0108536018993526
"CDCP1"	0.0109301470308413
"C8B"	0.0110000383496017
"TGM3"	0.0111588254492598
"NEUROD4"	0.0113064571010456
"PPAP2A"	0.0113215559145277
"DUOX1"	0.0114747838995131
"HMCN1"	0.0115101757668853
"DHX29"	0.0115112804089687
"FAM21A"	0.0115931987829678
"SSPO"	0.0117005148988456
"SLC5A3"	0.0117132255257971
"MMP9"	0.0117863746504754
"UGT3A1"	0.011813453871086
"SALL2"	0.0118134538711253
"HKR1"	0.0118471336670026
"CPT1B"	0.0119252379588578
"PCDHA1"	0.0120618809141245
"KRT73"	0.0123158414504121
"NCOA3"	0.0123801884008007
"BAZ1A"	0.0124039664055781
"DNAJB11"	0.0125761490795315
